triplet,index_0,index_1,index_2,ngram_0,ngram_1,ngram_2
7862,1.0,0.9,0.9,0.643,0.484,0.704
7863,0.7,0.6,0.9,0.353,0.353,0.704
7864,0.7,0.9,0.8,0.211,0.314,0.704
7865,0.8,0.8,1.0,0.533,0.484,0.704
7866,0.9,1.0,0.9,0.704,0.704,0.704
7867,0.7,1.0,0.7,0.394,0.314,0.278
7868,0.9,1.0,0.9,0.438,0.704,0.643
7869,0.9,0.9,0.8,0.484,0.484,0.314
7870,0.3,0.8,0.5,0.179,0.314,0.314
7871,1.0,1.0,1.0,0.84,1.0,0.84
7872,0.8,1.0,0.8,0.484,1.0,0.484
7873,0.6,1.0,0.6,0.243,0.586,0.394
7874,0.6,0.9,0.7,0.394,0.704,0.484
7875,0.9,0.9,1.0,0.84,0.533,0.643
7876,0.4,0.7,0.7,0.211,0.394,0.438
7877,0.9,0.9,0.8,0.586,0.704,0.484
7878,0.9,0.9,0.8,0.704,0.394,0.394
7879,1.0,0.8,0.8,0.438,0.586,0.438
7880,0.8,0.9,0.9,0.586,0.643,0.704
7881,0.9,0.8,0.7,0.84,0.533,0.438
7882,0.6,1.0,0.6,0.353,0.643,0.211
7883,1.0,0.8,0.8,0.484,0.484,0.533
7884,0.7,0.8,0.9,0.484,0.484,0.704
7885,0.9,0.9,0.8,0.484,0.586,0.586
7886,0.9,0.9,1.0,0.704,0.586,0.704
7887,0.8,0.9,0.7,0.394,0.586,0.394
7888,0.9,0.7,0.8,0.586,0.484,0.586
7889,0.9,1.0,0.9,0.314,0.643,0.484
7890,0.9,1.0,0.9,0.394,0.484,0.484
7891,1.0,0.7,0.7,0.484,0.484,0.243
7892,0.9,1.0,0.9,0.484,0.704,0.704
7893,0.5,0.8,0.7,0.211,0.394,0.394
7894,0.3,0.6,0.7,0.15,0.278,0.394
7895,1.0,0.5,0.5,0.704,0.243,0.179
7896,0.9,1.0,0.9,0.438,0.484,0.769
7897,0.9,0.7,0.6,0.484,0.533,0.278
7898,0.8,1.0,0.8,0.484,0.643,0.353
7899,0.8,0.9,0.7,0.586,0.586,0.484
7900,0.9,0.9,1.0,0.704,0.704,0.484
7901,1.0,0.8,0.8,0.643,0.484,0.533
7902,0.6,0.9,0.7,0.243,0.484,0.438
7903,0.8,0.8,0.6,0.586,0.586,0.394
7904,0.7,0.7,1.0,0.314,0.314,0.704
7905,0.9,0.9,0.8,0.704,0.704,0.533
7906,0.5,0.3,0.8,0.314,0.095,0.314
7907,0.8,0.7,0.5,0.586,0.484,0.314
7908,0.8,0.8,1.0,0.586,0.484,0.643
7909,0.9,1.0,0.9,0.484,0.704,0.586
7910,0.9,0.9,0.8,0.394,0.484,0.586
7911,0.8,0.7,0.9,0.533,0.484,0.438
7912,0.7,0.8,0.9,0.278,0.394,0.704
7913,0.8,0.8,0.6,0.586,0.394,0.353
7914,0.9,0.9,0.8,0.314,0.314,0.704
7915,0.8,0.9,0.9,0.533,0.438,0.704
7916,0.8,0.7,0.9,0.438,0.278,0.586
7917,0.6,0.8,0.8,0.314,0.533,0.314
7918,0.8,0.7,0.9,0.586,0.243,0.438
7919,0.8,1.0,0.8,0.533,0.394,0.586
7920,0.9,0.9,1.0,0.586,0.179,0.179
7921,1.0,1.0,1.0,0.643,0.438,0.643
7922,1.0,0.7,0.7,1.0,0.353,0.353
7923,0.9,1.0,0.9,0.586,0.586,0.438
7924,0.7,0.8,0.5,0.438,0.438,0.314
7925,0.8,0.9,0.9,0.586,0.704,0.484
7926,0.8,0.9,0.7,0.484,0.704,0.314
7927,0.6,0.8,0.8,0.314,0.438,0.484
7928,1.0,0.8,0.8,0.704,0.643,0.586
7929,0.8,0.8,0.6,0.484,0.586,0.314
7930,1.0,0.6,0.6,1.0,0.314,0.314
7931,0.8,1.0,0.8,0.484,0.438,0.586
7932,0.7,0.8,0.9,0.484,0.484,0.533
7933,0.8,0.7,0.9,0.586,0.484,0.704
7934,0.6,0.7,0.9,0.314,0.243,0.643
7935,0.6,0.7,0.9,0.211,0.484,0.484
7936,0.9,0.5,0.4,0.84,0.278,0.211
7937,0.8,0.9,0.9,0.394,0.704,0.586
7938,0.9,0.7,0.8,0.704,0.484,0.704
7939,0.9,0.7,0.8,0.484,0.438,0.314
7940,0.7,0.8,0.5,0.394,0.484,0.122
7941,0.7,0.9,0.6,0.243,0.438,0.278
7942,0.8,0.7,0.5,0.586,0.353,0.211
7943,1.0,0.9,0.9,0.586,0.643,0.394
7944,0.6,0.9,0.7,0.353,0.484,0.278
7945,1.0,1.0,1.0,0.438,0.704,0.438
7946,0.9,1.0,0.9,0.704,0.533,0.643
7947,0.7,0.7,1.0,0.353,0.394,0.84
7948,0.9,1.0,0.9,0.704,0.643,0.704
7949,0.7,0.7,1.0,0.484,0.243,0.586
7950,1.0,0.8,0.8,0.643,0.484,0.586
7951,0.9,0.8,0.7,0.278,0.484,0.278
7952,0.7,0.8,0.9,0.484,0.438,0.704
7953,0.8,0.9,0.9,0.394,0.484,0.84
7954,0.8,0.8,1.0,0.278,0.484,0.484
7955,1.0,0.9,0.9,1.0,0.586,0.586
7956,0.9,0.9,0.8,0.314,0.484,0.394
7957,0.6,0.7,0.9,0.394,0.278,0.314
7958,0.8,0.8,0.6,0.314,0.484,0.314
7959,0.9,0.7,0.6,0.643,0.484,0.314
7960,0.9,0.8,0.9,0.394,0.394,0.484
7961,0.9,0.9,1.0,0.769,0.438,0.484
7962,0.8,0.8,1.0,0.484,0.586,0.484
7963,0.9,0.9,0.8,0.586,0.484,0.586
7964,0.6,0.7,0.9,0.243,0.438,0.484
7965,0.8,0.7,0.5,0.586,0.484,0.314
7966,0.8,0.7,0.9,0.586,0.484,0.704
7967,1.0,0.8,0.8,0.484,0.484,0.484
7968,0.9,0.7,0.8,0.314,0.278,0.586
7969,0.9,0.7,0.8,0.533,0.484,0.484
7970,0.7,0.9,0.8,0.353,0.586,0.394
7971,0.6,0.9,0.7,0.394,0.643,0.533
7972,1.0,0.7,0.7,0.84,0.438,0.438
7973,0.9,0.7,0.8,0.586,0.484,0.353
7974,0.7,0.7,1.0,0.211,0.438,0.484
7975,1.0,1.0,1.0,0.394,0.243,0.586
7976,0.6,1.0,0.6,0.179,0.438,0.179
7977,0.9,0.8,0.7,0.704,0.484,0.394
7978,0.9,0.9,1.0,0.586,0.769,0.643
7979,0.6,0.7,0.9,0.394,0.438,0.394
7980,0.8,0.8,1.0,0.586,0.643,0.704
7981,0.8,1.0,0.8,0.314,0.586,0.586
7982,1.0,0.9,0.9,1.0,0.394,0.394
7983,0.9,1.0,0.9,0.314,0.704,0.484
7984,0.5,0.6,0.9,0.314,0.394,0.533
7985,0.8,0.8,1.0,0.533,0.438,0.643
7986,0.9,0.9,1.0,0.484,0.484,0.586
7987,0.9,0.9,1.0,0.704,0.704,1.0
7988,1.0,0.9,0.9,0.643,0.704,0.484
7989,0.7,0.7,0.4,0.353,0.179,0.15
7990,0.9,0.8,0.7,0.586,0.533,0.484
7991,0.8,1.0,0.8,0.314,0.394,0.484
7992,0.7,1.0,0.7,0.484,0.586,0.484
7993,0.9,0.7,0.8,0.643,0.533,0.394
7994,1.0,0.8,0.8,0.704,0.394,0.314
7995,0.8,0.9,0.9,0.704,0.533,0.704
7996,1.0,0.9,0.9,0.533,0.84,0.438
7997,0.8,0.7,0.9,0.484,0.278,0.484
7998,1.0,0.7,0.7,0.84,0.484,0.484
7999,0.9,0.9,0.8,0.704,0.704,0.586
8000,0.8,0.7,0.9,0.438,0.353,0.704
8001,0.8,0.6,0.4,0.484,0.394,0.211
8002,0.9,0.5,0.6,0.643,0.314,0.394
8003,0.7,0.9,0.8,0.438,0.484,0.484
8004,1.0,0.9,0.9,0.484,0.704,0.704
8005,1.0,0.6,0.6,0.643,0.394,0.314
8006,0.5,0.8,0.7,0.278,0.484,0.211
8007,1.0,0.7,0.7,0.704,0.484,0.484
8008,1.0,0.8,0.8,0.704,0.586,0.586
8009,0.7,0.9,0.6,0.484,0.533,0.394
8010,0.8,0.7,0.5,0.438,0.484,0.211
8011,0.9,0.8,0.9,0.438,0.643,0.484
8012,0.5,0.9,0.6,0.179,0.484,0.394
8013,0.6,1.0,0.6,0.314,0.704,0.394
8014,0.6,0.9,0.5,0.314,0.704,0.243
8015,0.8,0.9,0.7,0.484,0.484,0.353
8016,0.9,0.9,0.8,0.84,0.84,0.704
8017,0.8,0.8,1.0,0.353,0.394,0.484
8018,0.9,0.5,0.6,0.586,0.243,0.394
8019,0.8,0.6,0.8,0.484,0.179,0.353
8020,0.9,0.9,0.8,0.484,0.586,0.484
8021,1.0,0.8,0.8,0.484,0.586,0.438
8022,0.6,1.0,0.6,0.394,0.484,0.394
8023,1.0,0.8,0.8,0.484,0.484,0.643
8024,0.9,0.7,0.8,0.704,0.484,0.586
8025,0.7,1.0,0.7,0.586,0.643,0.353
8026,1.0,0.8,0.8,0.643,0.314,0.484
8027,1.0,0.9,0.9,0.84,0.484,0.484
8028,0.7,0.9,0.8,0.484,0.438,0.484
8029,0.8,0.7,0.5,0.394,0.314,0.243
8030,0.7,0.4,0.7,0.484,0.243,0.484
8031,0.7,0.9,0.6,0.484,0.586,0.314
8032,0.9,0.8,0.9,0.484,0.586,0.704
8033,0.9,0.9,1.0,0.314,0.484,0.704
8034,0.9,0.9,1.0,0.704,0.704,0.704
8035,0.9,0.9,1.0,0.484,0.438,0.704
8036,1.0,0.7,0.7,0.704,0.484,0.438
8037,0.9,1.0,0.9,0.438,0.84,0.484
8038,1.0,1.0,1.0,0.438,0.586,0.533
8039,0.8,1.0,0.8,0.484,0.586,0.438
8040,0.8,0.6,0.8,0.438,0.353,0.533
8041,0.9,0.8,0.7,0.394,0.586,0.484
8042,0.9,0.8,0.7,0.84,0.643,0.533
8043,0.7,0.9,0.8,0.314,0.586,0.586
8044,1.0,0.8,0.8,0.484,0.314,0.484
8045,1.0,1.0,1.0,0.643,0.484,0.643
8046,0.9,0.7,0.6,0.704,0.586,0.394
8047,0.9,0.9,1.0,0.533,0.533,1.0
8048,0.9,0.6,0.7,0.533,0.394,0.353
8049,1.0,1.0,1.0,0.394,0.314,0.704
8050,0.9,1.0,0.9,0.394,0.704,0.353
8051,0.8,0.7,0.9,0.353,0.278,0.84
8052,1.0,0.9,0.9,0.704,0.704,0.769
8053,0.7,0.9,0.8,0.394,0.533,0.586
8054,0.8,0.9,0.9,0.586,0.438,0.586
8055,0.5,0.6,0.9,0.278,0.394,0.704
8056,0.9,0.8,0.9,0.586,0.484,0.394
8057,0.8,0.7,0.9,0.353,0.211,0.643
8058,0.7,0.8,0.9,0.484,0.438,0.586
8059,0.7,0.9,0.8,0.314,0.484,0.353
8060,0.8,0.9,0.9,0.353,0.586,0.533
8061,1.0,0.9,0.9,0.484,0.484,0.438
8062,0.9,1.0,0.9,0.394,0.438,0.484
8063,0.6,0.8,0.4,0.394,0.586,0.243
8064,0.9,0.6,0.7,0.704,0.314,0.438
8065,0.8,1.0,0.8,0.586,0.704,0.394
8066,1.0,0.8,0.8,0.586,0.586,0.533
8067,0.9,1.0,0.9,0.484,0.643,0.314
8068,1.0,0.7,0.7,0.484,0.484,0.394
8069,0.8,0.9,0.9,0.533,0.84,0.586
8070,0.9,0.9,0.8,0.586,0.586,0.394
8071,0.9,0.8,0.7,0.314,0.586,0.394
8072,0.9,0.8,0.9,0.314,0.704,0.438
8073,0.8,0.6,0.8,0.314,0.179,0.586
8074,0.8,0.8,0.6,0.586,0.484,0.278
8075,0.8,0.9,0.9,0.394,0.438,0.438
8076,0.7,0.8,0.9,0.484,0.394,0.704
8077,0.7,0.9,0.6,0.243,0.586,0.438
8078,0.9,0.9,0.8,0.533,0.438,0.533
8079,0.9,1.0,0.9,0.484,0.438,0.586
8080,1.0,0.8,0.8,0.704,0.704,0.484
8081,0.9,1.0,0.9,0.394,1.0,0.394
8082,1.0,0.6,0.6,0.533,0.438,0.243
8083,0.8,0.9,0.9,0.438,0.586,0.704
8084,1.0,0.9,0.9,0.704,0.704,0.769
8085,0.6,0.8,0.8,0.394,0.586,0.394
8086,0.9,1.0,0.9,0.704,0.704,0.704
8087,0.7,0.7,1.0,0.533,0.484,0.704
8088,0.5,0.8,0.7,0.243,0.484,0.484
8089,1.0,1.0,1.0,0.84,0.586,0.704
8090,0.9,1.0,0.9,0.438,0.438,0.643
8091,0.5,0.6,0.9,0.314,0.394,0.769
8092,1.0,0.8,0.8,0.704,0.314,0.314
8093,0.7,0.9,0.6,0.586,0.84,0.484
8094,0.7,0.4,0.7,0.438,0.15,0.278
8095,0.9,0.9,0.8,0.484,0.484,0.586
8096,0.8,0.8,1.0,0.438,0.484,0.314
8097,0.8,0.9,0.7,0.586,0.394,0.484
8098,0.9,0.7,0.8,0.484,0.484,0.484
8099,0.9,0.8,0.9,0.643,0.394,0.533
8100,0.9,0.7,0.8,0.586,0.484,0.586
8101,0.9,0.9,0.8,0.438,0.704,0.586
8102,0.8,0.8,1.0,0.484,0.533,0.84
8103,1.0,0.8,0.8,0.484,0.353,0.643
8104,0.5,0.8,0.3,0.243,0.484,0.122
8105,0.6,0.8,0.4,0.243,0.586,0.179
8106,0.8,0.7,0.9,0.353,0.438,0.704
8107,0.6,0.8,0.8,0.314,0.704,0.484
8108,0.6,0.8,0.8,0.243,0.394,0.643
8109,0.7,0.7,1.0,0.394,0.353,0.643
8110,0.6,0.7,0.3,0.243,0.394,0.122
8111,0.9,1.0,0.9,0.586,0.533,0.533
8112,1.0,0.8,0.8,0.643,0.484,0.586
8113,0.8,0.9,0.7,0.704,0.314,0.211
8114,0.9,1.0,0.9,0.484,0.643,0.643
8115,0.7,0.6,0.9,0.394,0.394,0.438
8116,1.0,0.8,0.8,0.84,0.484,0.438
8117,0.9,0.8,0.9,0.704,0.586,0.769
8118,0.7,0.5,0.8,0.394,0.179,0.586
8119,0.9,0.7,0.6,0.533,0.314,0.314
8120,0.9,0.5,0.6,0.586,0.243,0.394
8121,0.8,0.9,0.9,0.704,0.533,0.643
8122,0.4,0.9,0.5,0.211,0.438,0.314
8123,0.9,1.0,0.9,0.586,0.704,0.394
8124,1.0,0.8,0.8,0.704,0.704,0.586
8125,1.0,0.9,0.9,0.394,0.586,0.704
8126,0.8,0.8,0.6,0.586,0.586,0.314
8127,0.9,0.9,0.8,0.769,0.586,0.586
8128,0.7,1.0,0.7,0.438,0.586,0.314
8129,1.0,0.9,0.9,0.438,0.704,0.278
8130,0.8,0.7,0.9,0.704,0.484,0.704
8131,0.9,0.9,1.0,0.704,0.586,0.484
8132,0.9,1.0,0.9,0.394,0.704,0.586
8133,1.0,0.8,0.8,0.394,0.314,0.586
8134,0.9,0.9,1.0,0.586,0.704,0.704
8135,0.9,0.9,1.0,0.533,0.769,0.704
8136,1.0,1.0,1.0,0.314,0.438,0.704
8137,0.7,0.9,0.8,0.211,0.438,0.586
8138,1.0,0.9,0.9,0.438,0.704,0.438
8139,0.7,0.6,0.9,0.394,0.394,0.314
8140,1.0,0.7,0.7,0.643,0.484,0.394
8141,0.8,0.7,0.5,0.586,0.394,0.243
8142,0.9,0.8,0.9,0.704,0.533,0.704
8143,0.9,0.9,1.0,0.314,0.586,0.484
8144,0.7,1.0,0.7,0.484,0.704,0.484
8145,1.0,1.0,1.0,0.704,0.704,0.704
8146,0.8,0.9,0.9,0.704,0.484,0.438
8147,1.0,1.0,1.0,0.484,0.704,0.643
8148,0.9,1.0,0.9,0.484,0.704,0.484
8149,0.9,0.9,1.0,0.586,0.704,0.394
8150,0.9,0.8,0.9,0.438,0.533,0.314
8151,0.5,0.7,0.8,0.314,0.484,0.586
8152,0.7,0.9,0.8,0.586,0.643,0.586
8153,0.9,0.9,0.8,0.84,0.769,0.643
8154,0.8,0.9,0.9,0.533,0.704,0.438
8155,0.6,0.8,0.8,0.278,0.278,0.484
8156,1.0,0.7,0.7,0.704,0.586,0.484
8157,0.9,0.9,0.8,0.438,0.278,0.586
8158,0.7,0.9,0.6,0.394,0.484,0.394
8159,0.8,0.9,0.9,0.533,0.586,0.533
8160,0.9,0.9,0.8,0.704,0.704,0.586
8161,0.7,0.8,0.9,0.15,0.314,0.484
8162,0.9,1.0,0.9,0.704,0.704,0.704
8163,0.7,0.8,0.5,0.314,0.394,0.353
8164,0.9,1.0,0.9,0.394,0.643,0.484
8165,0.7,0.8,0.9,0.438,0.586,0.704
8166,0.8,0.9,0.9,0.704,0.643,0.484
8167,0.8,0.8,0.6,0.353,0.533,0.394
8168,0.9,0.9,1.0,0.484,0.484,1.0
8169,0.8,0.7,0.9,0.533,0.438,0.704
8170,1.0,0.8,0.8,1.0,0.586,0.586
8171,0.7,1.0,0.7,0.278,0.533,0.484
8172,1.0,0.8,0.8,1.0,0.533,0.533
8173,0.7,1.0,0.7,0.394,0.704,0.394
8174,0.9,1.0,0.9,0.704,0.179,0.314
8175,0.7,0.8,0.9,0.211,0.278,0.84
8176,0.9,0.6,0.5,0.484,0.314,0.314
8177,0.8,0.8,1.0,0.586,0.586,0.704
8178,1.0,0.9,0.9,0.643,0.533,0.84
8179,1.0,0.9,0.9,0.704,0.484,0.704
8180,0.8,0.8,1.0,0.533,0.484,0.704
8181,0.8,0.9,0.7,0.704,0.484,0.394
8182,0.7,0.9,0.8,0.484,0.84,0.586
8183,0.9,1.0,0.9,0.643,0.84,0.586
8184,1.0,0.9,0.9,0.704,0.643,0.484
8185,0.9,0.7,0.6,0.484,0.484,0.394
8186,0.9,0.9,0.8,0.704,0.394,0.484
8187,0.7,0.8,0.9,0.278,0.278,0.586
8188,0.9,0.7,0.8,0.533,0.314,0.586
8189,0.5,0.9,0.6,0.243,0.484,0.394
8190,1.0,0.9,0.9,0.314,0.484,0.643
8191,0.7,0.9,0.6,0.586,0.533,0.278
8192,0.8,0.7,0.9,0.586,0.394,0.643
8193,0.9,0.7,0.8,0.484,0.353,0.438
8194,0.9,1.0,0.9,0.586,0.243,0.484
8195,0.9,0.8,0.7,0.586,0.643,0.484
8196,0.6,0.6,1.0,0.179,0.179,0.704
8197,0.8,0.8,1.0,0.394,0.586,0.394
8198,1.0,0.8,0.8,0.484,0.438,0.533
8199,1.0,0.8,0.8,0.586,0.643,0.438
8200,0.9,0.8,0.9,0.438,0.243,0.586
8201,1.0,1.0,1.0,0.704,0.84,0.704
8202,0.9,0.9,0.8,0.704,0.586,0.484
8203,0.9,0.8,0.7,0.586,0.438,0.484
8204,1.0,0.8,0.8,0.704,0.586,0.586
8205,0.7,0.8,0.9,0.278,0.438,0.533
8206,0.6,0.7,0.9,0.278,0.243,0.643
8207,1.0,0.8,0.8,0.484,0.484,0.484
8208,1.0,1.0,1.0,1.0,0.484,0.484
8209,1.0,0.6,0.6,0.643,0.243,0.211
8210,0.8,0.7,0.9,0.394,0.484,0.438
8211,0.9,0.9,1.0,0.586,0.704,0.704
8212,0.6,0.8,0.4,0.211,0.484,0.211
8213,0.9,0.8,0.7,0.704,0.438,0.394
8214,0.8,1.0,0.8,0.438,0.704,0.394
8215,0.7,0.8,0.5,0.484,0.484,0.314
8216,0.9,0.9,1.0,0.484,0.438,0.484
8217,1.0,0.9,0.9,0.484,0.704,0.704
8218,1.0,1.0,1.0,0.586,0.84,0.643
8219,0.8,0.7,0.9,0.314,0.394,0.586
8220,0.8,0.9,0.7,0.438,0.84,0.394
8221,0.9,0.8,0.7,0.438,0.643,0.394
8222,0.7,1.0,0.7,0.484,0.643,0.353
8223,0.4,1.0,0.4,0.122,0.643,0.179
8224,0.8,0.6,0.8,0.484,0.394,0.586
8225,0.9,0.9,0.8,0.394,0.394,0.704
8226,0.9,0.6,0.7,0.586,0.394,0.438
8227,0.6,0.8,0.8,0.438,0.438,0.314
8228,0.9,0.8,0.9,0.394,0.704,0.586
8229,0.9,0.7,0.8,0.643,0.314,0.438
8230,1.0,0.7,0.7,0.704,0.211,0.278
8231,1.0,1.0,1.0,0.314,0.484,0.643
8232,0.6,0.8,0.8,0.353,0.438,0.533
8233,0.8,0.8,1.0,0.586,0.484,0.438
8234,0.8,0.9,0.9,0.586,0.704,0.769
8235,0.9,0.7,0.6,0.643,0.586,0.353
8236,0.6,0.6,1.0,0.353,0.353,1.0
8237,0.6,0.7,0.9,0.243,0.278,0.533
8238,0.9,1.0,0.9,0.704,0.586,0.704
8239,1.0,0.6,0.6,0.704,0.211,0.278
8240,0.8,0.6,0.8,0.586,0.394,0.704
8241,0.5,0.7,0.8,0.314,0.484,0.533
8242,0.9,1.0,0.9,0.484,0.484,0.643
8243,0.9,0.7,0.8,0.484,0.314,0.586
8244,0.6,0.9,0.7,0.314,0.704,0.484
8245,0.9,0.9,1.0,0.533,0.704,0.438
8246,0.8,0.9,0.7,0.484,0.438,0.484
8247,0.6,0.7,0.9,0.394,0.484,0.394
8248,0.9,0.8,0.7,0.353,0.438,0.353
8249,1.0,1.0,1.0,1.0,0.533,0.533
8250,0.8,0.9,0.7,0.533,0.704,0.353
8251,0.8,0.7,0.9,0.586,0.484,0.704
8252,0.8,0.9,0.9,0.484,0.533,0.484
8253,1.0,1.0,1.0,0.484,0.484,0.704
8254,1.0,0.7,0.7,0.643,0.394,0.484
8255,0.8,0.8,1.0,0.484,0.533,0.84
8256,0.7,0.9,0.6,0.484,0.484,0.394
8257,0.9,1.0,0.9,0.394,0.484,0.394
8258,1.0,0.9,0.9,0.704,0.438,0.438
8259,0.8,0.8,0.6,0.438,0.533,0.394
8260,0.8,0.8,0.6,0.438,0.586,0.278
8261,0.8,0.6,0.8,0.484,0.314,0.586
8262,0.7,0.9,0.8,0.484,0.484,0.394
8263,0.9,0.9,1.0,0.704,0.643,0.704
8264,0.7,0.9,0.8,0.278,0.394,0.704
8265,0.8,1.0,0.8,0.533,0.438,0.586
8266,0.9,0.8,0.7,0.704,0.484,0.353
8267,0.9,0.5,0.6,0.438,0.278,0.394
8268,0.9,0.7,0.8,0.704,0.438,0.586
8269,0.8,0.9,0.9,0.586,0.704,0.84
8270,0.9,0.8,0.7,0.484,0.533,0.278
8271,0.6,0.7,0.9,0.394,0.394,0.704
8272,0.9,0.9,0.8,0.394,0.484,0.353
8273,0.9,0.9,1.0,0.643,0.586,0.84
8274,0.7,0.8,0.5,0.394,0.586,0.243
8275,0.9,0.9,1.0,0.484,0.533,0.484
8276,0.9,0.9,1.0,0.643,0.438,0.704
8277,0.7,0.9,0.6,0.211,0.438,0.394
8278,0.8,0.8,0.6,0.484,0.586,0.243
8279,0.9,0.8,0.9,0.484,0.484,0.704
8280,0.6,0.9,0.7,0.394,0.394,0.484
8281,1.0,0.8,0.8,0.704,0.438,0.394
8282,0.9,0.7,0.6,0.353,0.314,0.394
8283,0.9,1.0,0.9,0.484,0.643,0.704
8284,1.0,1.0,1.0,0.643,0.586,0.704
8285,1.0,0.9,0.9,0.314,0.484,0.704
8286,0.9,1.0,0.9,0.314,0.438,0.704
8287,0.6,0.8,0.8,0.353,0.533,0.586
8288,0.8,0.9,0.9,0.533,0.704,0.533
8289,0.7,0.9,0.8,0.353,0.353,0.484
8290,0.8,1.0,0.8,0.353,0.484,0.353
8291,0.8,0.8,0.6,0.586,0.484,0.314
8292,0.9,0.8,0.9,0.643,0.353,0.586
8293,0.7,0.9,0.8,0.243,0.704,0.394
8294,0.9,1.0,0.9,0.438,0.484,0.484
8295,0.9,0.8,0.9,0.314,0.704,0.314
8296,0.9,0.8,0.9,0.438,0.533,0.704
8297,1.0,1.0,1.0,0.586,0.586,0.704
8298,1.0,0.9,0.9,0.394,0.643,0.586
8299,0.9,0.8,0.9,0.769,0.586,0.704
8300,0.9,0.8,0.7,0.643,0.586,0.484
8301,0.6,0.9,0.5,0.278,0.484,0.179
8302,0.8,0.7,0.9,0.586,0.243,0.394
8303,0.9,0.6,0.7,0.704,0.394,0.533
8304,1.0,0.9,0.9,0.586,0.438,0.704
8305,0.7,0.8,0.9,0.484,0.484,0.769
8306,0.5,1.0,0.5,0.314,0.314,0.179
8307,0.8,0.8,1.0,0.394,0.438,0.704
8308,1.0,1.0,1.0,0.704,0.438,0.484
8309,0.9,1.0,0.9,0.314,0.484,0.484
8310,1.0,1.0,1.0,0.704,0.84,0.704
8311,0.7,0.9,0.6,0.278,0.704,0.353
8312,0.8,0.6,0.8,0.314,0.394,0.533
8313,0.7,0.8,0.5,0.484,0.484,0.211
8314,1.0,0.9,0.9,0.438,0.314,0.704
8315,1.0,0.9,0.9,0.484,0.484,0.179
8316,0.9,0.9,1.0,0.643,0.438,0.704
8317,0.8,1.0,0.8,0.438,0.643,0.438
8318,0.8,0.9,0.9,0.586,0.438,0.484
8319,1.0,0.9,0.9,0.643,0.484,0.438
8320,0.8,0.7,0.5,0.586,0.314,0.314
8321,0.9,0.8,0.9,0.484,0.484,0.484
8322,0.6,0.7,0.9,0.353,0.484,0.704
8323,0.9,0.5,0.6,0.484,0.314,0.394
8324,0.8,0.8,1.0,0.394,0.484,0.278
8325,0.8,0.9,0.7,0.643,0.704,0.484
8326,0.6,0.7,0.9,0.394,0.394,0.438
8327,0.8,0.8,1.0,0.643,0.484,0.484
8328,1.0,0.9,0.9,0.438,0.643,0.484
8329,0.9,0.8,0.7,0.484,0.314,0.484
8330,1.0,0.8,0.8,0.586,0.394,0.278
8331,0.8,0.6,0.8,0.484,0.314,0.533
8332,1.0,1.0,1.0,1.0,0.484,0.484
8333,0.8,0.9,0.9,0.394,0.769,0.438
8334,0.6,0.7,0.9,0.179,0.484,0.394
8335,0.7,0.8,0.9,0.394,0.314,0.179
8336,0.9,0.8,0.9,0.704,0.394,0.484
8337,0.7,0.4,0.7,0.394,0.278,0.314
8338,0.9,0.9,1.0,0.84,0.484,0.484
8339,0.8,0.6,0.8,0.484,0.438,0.586
8340,0.9,0.6,0.7,0.394,0.394,0.394
8341,0.7,1.0,0.7,0.484,0.704,0.484
8342,0.5,1.0,0.5,0.314,0.704,0.314
8343,0.7,1.0,0.7,0.314,0.586,0.278
8344,0.7,0.8,0.9,0.438,0.586,0.769
8345,0.9,1.0,0.9,0.438,0.533,0.84
8346,0.7,0.9,0.6,0.484,0.586,0.278
8347,0.8,0.9,0.9,0.533,0.484,0.704
8348,0.9,0.8,0.9,0.484,0.586,0.314
8349,1.0,0.7,0.7,0.704,0.484,0.314
8350,0.7,1.0,0.7,0.353,1.0,0.353
8351,0.6,0.7,0.9,0.211,0.353,0.586
8352,1.0,0.8,0.8,0.704,0.438,0.533
8353,0.8,1.0,0.8,0.533,0.394,0.438
8354,1.0,1.0,1.0,0.484,0.278,0.484
8355,1.0,1.0,1.0,0.484,0.484,1.0
8356,0.9,0.8,0.9,0.586,0.484,0.314
8357,0.9,1.0,0.9,0.533,0.84,0.484
8358,0.9,0.9,0.8,0.394,0.704,0.243
8359,0.9,0.7,0.8,0.84,0.394,0.484
8360,1.0,0.9,0.9,0.438,0.484,0.484
8361,1.0,1.0,1.0,0.84,0.84,1.0
8362,0.8,0.9,0.9,0.394,0.278,0.704
8363,1.0,0.9,0.9,0.438,0.438,0.484
8364,0.8,0.7,0.5,0.353,0.394,0.15
8365,0.9,1.0,0.9,0.586,0.586,0.704
8366,0.9,0.8,0.9,0.278,0.533,0.484
8367,0.9,1.0,0.9,0.704,0.704,0.484
8368,0.9,0.9,1.0,0.586,0.484,0.643
8369,0.9,1.0,0.9,0.643,0.438,0.586
8370,0.9,0.9,0.8,0.533,0.643,0.394
8371,1.0,0.9,0.9,0.484,0.314,0.704
8372,0.9,0.8,0.9,0.704,0.586,0.769
8373,0.7,0.5,0.8,0.394,0.314,0.586
8374,0.8,0.8,1.0,0.353,0.314,0.643
8375,0.6,0.6,1.0,0.394,0.394,0.438
8376,1.0,1.0,1.0,0.586,0.84,0.643
8377,0.7,0.8,0.9,0.278,0.353,0.704
8378,0.8,0.7,0.9,0.586,0.484,0.84
